"Klucz","KluczOpakZewn","KodKreskowy","OpisOpakowania","StatusOpak","IdRodzOpak","NrWersji","IdSesji","NrZlecenia","DataBrakowania","OstatniePrzyj","OstatnieWyd","IdGrupyDokKl","RokDokumentu"
"25258","\N","000000025258","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"20425","5469","000000020425","\N","10","23","4","3277","","2027-12-31 00:00:00","\N","\N","132","2007"
"7790","5255","000000007790","\N","10","23","16","2586","","2030-12-31 00:00:00","\N","\N","147","2010"
"24330","\N","000000024330","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2754","5550","000000002754","\N","10","23","18","2846","","2023-12-31 00:00:00","\N","\N","132","2003"
"21534","5314","000000021534","\N","10","23","4","3278","","2032-12-31 00:00:00","\N","\N","159","2012"
"23825","\N","000000023825","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23826","\N","000000023826","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23827","\N","000000023827","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"27452","\N","000000027452","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23828","\N","000000023828","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23829","\N","000000023829","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23830","\N","000000023830","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23831","\N","000000023831","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23832","\N","000000023832","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23833","\N","000000023833","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23834","\N","000000023834","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23835","\N","000000023835","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23836","\N","000000023836","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23837","\N","000000023837","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23838","\N","000000023838","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23839","\N","000000023839","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23840","\N","000000023840","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23841","\N","000000023841","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23842","\N","000000023842","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25259","\N","000000025259","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"22252","4617","000000022252","\N","10","23","4","3817","","2033-12-31 00:00:00","\N","\N","132","2013"
"23843","\N","000000023843","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23844","\N","000000023844","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"22250","4418","000000022250","\N","10","23","4","3817","","2033-12-31 00:00:00","\N","\N","132","2013"
"23845","\N","000000023845","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23846","\N","000000023846","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25260","\N","000000025260","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23847","\N","000000023847","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23848","\N","000000023848","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23849","\N","000000023849","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23850","\N","000000023850","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23851","\N","000000023851","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23852","\N","000000023852","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23853","\N","000000023853","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23854","\N","000000023854","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23855","\N","000000023855","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23856","\N","000000023856","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23857","\N","000000023857","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23858","\N","000000023858","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23859","\N","000000023859","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"27453","\N","000000027453","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"27454","\N","000000027454","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"27455","\N","000000027455","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"24830","\N","000000024830","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"27456","\N","000000027456","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"27457","\N","000000027457","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"24833","\N","000000024833","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"24834","\N","000000024834","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"27458","\N","000000027458","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"27459","\N","000000027459","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"27460","\N","000000027460","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"24838","\N","000000024838","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"24839","\N","000000024839","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"27461","\N","000000027461","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"27462","\N","000000027462","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"24842","\N","000000024842","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"24843","\N","000000024843","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"27463","\N","000000027463","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"27464","\N","000000027464","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25632","\N","000000025632","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25633","\N","000000025633","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"24848","\N","000000024848","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25634","\N","000000025634","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"24850","\N","000000024850","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"24851","\N","000000024851","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"24852","\N","000000024852","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"24853","\N","000000024853","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25261","\N","000000025261","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25262","\N","000000025262","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"24977","\N","000000024977","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25263","\N","000000025263","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25264","\N","000000025264","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25265","\N","000000025265","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25266","\N","000000025266","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"21936","5451","000000021936","\N","10","23","4","3734","","2019-12-31 00:00:00","\N","\N","134","2013"
"25267","\N","000000025267","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"20605","5696","000000020605","\N","10","23","4","3817","","2028-12-31 00:00:00","\N","\N","132","2008"
"25268","\N","000000025268","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"22253","5682","000000022253","\N","10","23","4","3817","","2033-12-31 00:00:00","\N","\N","132","2013"
"24978","\N","000000024978","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25269","\N","000000025269","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25270","\N","000000025270","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25271","\N","000000025271","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25272","\N","000000025272","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25273","\N","000000025273","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25274","\N","000000025274","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"24979","\N","000000024979","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25275","\N","000000025275","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25276","\N","000000025276","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25277","\N","000000025277","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25278","\N","000000025278","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"24980","\N","000000024980","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25635","\N","000000025635","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"24981","\N","000000024981","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25279","\N","000000025279","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25280","\N","000000025280","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25281","\N","000000025281","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25282","\N","000000025282","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25283","\N","000000025283","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25284","\N","000000025284","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25285","\N","000000025285","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25286","\N","000000025286","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"25287","\N","000000025287","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23337","\N","000000023337","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17436","\N","000000017436","\N","10","23","2","3901","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"23860","\N","000000023860","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"7288","3895","000000007288","\N","10","23","6","2628","","2027-12-31 00:00:00","\N","\N","132","2007"
"12430","5622","000000012430","\N","10","23","4","3817","","2029-12-31 00:00:00","\N","\N","132","2009"
"12432","5555","000000012432","\N","10","23","4","3817","","2029-12-31 00:00:00","\N","\N","132","2009"
"23861","\N","000000023861","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12433","5526","000000012433","\N","10","23","4","3817","","2034-12-31 00:00:00","\N","\N","132","2014"
"23862","\N","000000023862","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23863","\N","000000023863","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12435","5560","000000012435","\N","10","23","4","3817","","2034-12-31 00:00:00","\N","\N","132","2014"
"23864","\N","000000023864","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11127","3750","000000011127","\N","10","23","8","2914","","2029-12-31 00:00:00","\N","\N","132","2009"
"23865","\N","000000023865","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12401","5580","000000012401","\N","10","23","4","3817","","2029-12-31 00:00:00","\N","\N","132","2009"
"23866","\N","000000023866","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12403","5584","000000012403","\N","10","23","4","3817","","2029-12-31 00:00:00","\N","\N","132","2009"
"23867","\N","000000023867","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12404","5585","000000012404","\N","10","23","4","3817","","2029-12-31 00:00:00","\N","\N","132","2009"
"23868","\N","000000023868","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12413","5583","000000012413","\N","10","23","4","3817","","2034-12-31 00:00:00","\N","\N","132","2014"
"23869","\N","000000023869","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12412","5556","000000012412","\N","10","23","4","3817","","2034-12-31 00:00:00","\N","\N","132","2014"
"23870","\N","000000023870","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12410","5574","000000012410","\N","10","23","4","3817","","2034-12-31 00:00:00","\N","\N","132","2014"
"23871","\N","000000023871","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12421","5527","000000012421","\N","10","23","4","3817","","2034-12-31 00:00:00","\N","\N","132","2014"
"23872","\N","000000023872","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12420","5590","000000012420","\N","10","23","4","3817","","2034-12-31 00:00:00","\N","\N","132","2014"
"23873","\N","000000023873","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12418","5524","000000012418","\N","10","23","4","3817","","2034-12-31 00:00:00","\N","\N","132","2014"
"23874","\N","000000023874","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12417","5558","000000012417","\N","10","23","4","3817","","2034-12-31 00:00:00","\N","\N","132","2014"
"23875","\N","000000023875","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12416","5529","000000012416","\N","10","23","4","3817","","2034-12-31 00:00:00","\N","\N","132","2014"
"23876","\N","000000023876","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12415","5557","000000012415","\N","10","23","4","3817","","2034-12-31 00:00:00","\N","\N","132","2014"
"23877","\N","000000023877","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12428","5502","000000012428","\N","10","23","4","3817","","2034-12-31 00:00:00","\N","\N","132","2014"
"23878","\N","000000023878","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12426","5611","000000012426","\N","10","23","4","3817","","2034-12-31 00:00:00","\N","\N","132","2014"
"23879","\N","000000023879","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12425","5559","000000012425","\N","10","23","4","3817","","2034-12-31 00:00:00","\N","\N","132","2014"
"23880","\N","000000023880","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12424","5501","000000012424","\N","10","23","4","3817","","2034-12-31 00:00:00","\N","\N","132","2014"
"23881","\N","000000023881","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12422","5525","000000012422","\N","10","23","4","3817","","2029-12-31 00:00:00","\N","\N","132","2009"
"23882","\N","000000023882","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12436","5612","000000012436","\N","10","23","4","3817","","2029-12-31 00:00:00","\N","\N","132","2009"
"22546","\N","000000022546","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23883","\N","000000023883","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"22547","\N","000000022547","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12437","5611","000000012437","\N","10","23","4","3817","","2029-12-31 00:00:00","\N","\N","132","2009"
"23884","\N","000000023884","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12439","5611","000000012439","\N","10","23","4","3817","","2029-12-31 00:00:00","\N","\N","132","2009"
"23885","\N","000000023885","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"20505","5559","000000020505","\N","10","23","4","3817","","2028-12-31 00:00:00","\N","\N","132","2008"
"23886","\N","000000023886","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"20506","5558","000000020506","\N","10","23","4","3817","","2028-12-31 00:00:00","\N","\N","132","2008"
"23887","\N","000000023887","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"20511","5559","000000020511","\N","10","23","4","3817","","2028-12-31 00:00:00","\N","\N","132","2008"
"23888","\N","000000023888","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"20499","5586","000000020499","\N","10","23","4","3817","","2027-12-31 00:00:00","\N","\N","132","2007"
"23889","\N","000000023889","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"20500","5557","000000020500","\N","10","23","4","3817","","2027-12-31 00:00:00","\N","\N","132","2007"
"23890","\N","000000023890","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"20501","5560","000000020501","\N","10","23","4","3817","","2027-12-31 00:00:00","\N","\N","132","2007"
"23891","\N","000000023891","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"20503","5584","000000020503","\N","10","23","4","3817","","2027-12-31 00:00:00","\N","\N","132","2007"
"23892","\N","000000023892","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"20502","5584","000000020502","\N","10","23","4","3817","","2027-12-31 00:00:00","\N","\N","132","2007"
"23893","\N","000000023893","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23894","\N","000000023894","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23895","\N","000000023895","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23896","\N","000000023896","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23897","\N","000000023897","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9617","4423","000000009617","\N","10","23","5","3734","","2018-12-31 00:00:00","\N","\N","134","2012"
"23898","\N","000000023898","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9618","4432","000000009618","\N","10","23","5","3734","","2018-12-31 00:00:00","\N","\N","134","2012"
"23899","\N","000000023899","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23900","\N","000000023900","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23901","\N","000000023901","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23902","\N","000000023902","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23903","\N","000000023903","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23904","\N","000000023904","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23905","\N","000000023905","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23906","\N","000000023906","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23907","\N","000000023907","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23908","\N","000000023908","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23909","\N","000000023909","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23910","\N","000000023910","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23911","\N","000000023911","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23912","\N","000000023912","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
